customer_id,full_name,email,gender,date_of_birth,city,region,signup_date,acquisition_channel,preferred_device,email_subscribed,loyalty_tier,annual_income_ghs,household_size
CUST008367,Ngozi Asante,ngozi.asante954@gmail.com,Male,2009-07-18,Takoradi,Western,2022-08-18,,Android,True,Silver,15228.89,3
CUST008098,Fiifi Nkrumah,fiifi.nkrumah26@yahoo.com,Female,1985-06-24,ACCRA,Greater Accra,2025-07-06,Paid Social,Web Mobile,TRUE,Gold,23326.08,4
CUST019113,Patience Baidoo,patience.baidoo949@gmail.com,Male,1996-05-13,Koforidua,Eastern,2024-03-25,Paid Social,Android,True,,21495.77,4
CUST018705,Kwabena Boateng,kwabena.boateng783@gmail.com,Female,2004-07-27,Ho,Volta,2024-11-24,Organic Search,Web Desktop,True,Gold,"GHS 22,254.76",2
CUST019846,Michael Danso,michael.danso674@gmail.com,Female,10/07/1980,Cape Coast,Central,2025-10-20,Direct,Android,False,Silver,"GHS 11,947.54",3
CUST006390,Ngozi Frimpong,ngozi.frimpong375@gmail.com,Male,1994-10-08,Tema,Greater Accra,2025-04-02,Influencer,Android,True,Gold,9625.91,1
CUST016881,Arinze Alhassan,ARINZE.ALHASSAN370@OUTLOOK.COM,Female,15/01/1985,Ho,Volta,2026-02-14,Organic Search,Android,True,Bronze,18229.85,6
CUST006539,Patience Agyeman,patience.agyeman816@outlook.com,Female ,2009-12-14,Tamale,Northern,08/01/2023,Influencer,Android,1,Bronze,17757.39,4
CUST011454,Kojo Baidoo,kojo.baidoo988@gmail.com,Male,17/07/1988,?,Upper West,2026-05-13,Organic Search,Web Desktop,,,8657.66,4
CUST005387,Fatima Appiah,fatima.appiah294@yahoo.com,Male,1988-07-04,Accra,Greater Accra,2023-11-22,,Web Desktop,False,Bronze,13538.16,3
CUST011275,  Yayra Frimpong,yayra.frimpong908@yahoo.com,Female,1993-06-08,Takoradi,Western,09/08/2025,Marketplace,iOS,yes,Gold,11012.71,5
CUST010092,Adwoa Osei,adwoa.osei4@yahoo.com,Male,1994-04-08,Accra,Greater Accra,2022-08-10,Influencer,Android,True,Bronze,15431.11,3
CUST016723,Kwabena Nyarko,kwabena.nyarko602@gmail.com,Female,1992-09-18,Tamale,Northern,2022-11-03,Referral,Android,False,Silver,"GHS 14,278.51",6
CUST005576,Fatima Alhassan,fatima.alhassan835@gmail.com,Female,,Accra,Greater Accra,2025-09-25,Referral,Web Desktop,False,Gold,"GHS 15,378.43",1
CUST004561,Michael Darko,michael.darko53@hotmail.com,Female,1984-08-22,Kumasi,Ashanti,2025-02-12,Organic Search,Web Mobile,False,Bronze,15521.86,1
CUST018480,Nana Dogbe,nana.dogbe935@yahoo.com,Female,1986-11-10,Kumasi,Ashanti,2026-06-08,,Android,True,Bronze,13453.92,3
CUST019904,Samuel Appiah,samuel.appiah146@gmail.com,Female,1987-08-23,Kumasi,Ashanti,2025-03-21,Organic Search,Web Mobile,True,Silver,"GHS 19,924.43",4
CUST017909,Kwame Sulemana,kwame.sulemana370@gmail.com,,2010-01-10,TEMA,Greater Accra,19/03/2025,Referral,Web Mobile,no,Gold,8863.86,2
CUST018535,AFIA APPIAH,afia.appiah445@yahoo.com,male,2002-11-12,Kumasi,Ashanti,2026-02-23,Referral,Web Mobile,False,Bronze,14765.7,7
CUST018815,Dzifa Dogbe,dzifa.dogbe740@gmail.com,Male,"January 08, 2003",Ho,Volta,2026-03-17,Influencer,Web Mobile,True,Bronze,"GHS 7,626.04",7
CUST007585,Ibrahim Nyarko,ibrahim.nyarko109@gmail.com,Female,2001-11-06,Accra,Greater Accra,2023-05-01,Direct,Android,Y,Silver,"GHS 9,664.64",3
CUST012369,Daniel Appiah,daniel.appiah547@gmail.com,Female,1995-02-02,Koforidua,Eastern,2026-02-20,Direct,Android,True,Silver,"GHS 4,685.31",10
CUST013828,Kwame Amoah,kwame.amoah309@yahoo.com,Female,02/07/1992,Accra,Greater Accra,2026-02-19,Organic Search,iOS,True,Bronze,16865.4,-1
CUST010877,Ngozi Nkrumah,missing@,Male,2000-06-03,Takoradi,Western,2024-04-01,,iOS,True,Bronze,59521.46,3
CUST017017,Elizabeth Boateng  ,elizabeth.boateng266@yahoo.com, Male,15/06/2008,Tema,Greater Accra,"January 07, 2026",Organic Search,iOS,True,Platinum,5821.12,5
CUST005279,Kwame Adjei,kwame.adjei225@outlook.com,Female,,,Greater Accra,2025-08-18,Influencer,Android,True,Bronze,"GHS 9,490.16",2
CUST011869,Elizabeth Mensah,elizabeth.mensah14@yahoo.com,,2000-11-20,Accra,Greater Accra,2023-01-17,Referral,iOS,1,Silver,15194.12,3
CUST014003,Fiifi Danso,fiifi.danso375@yahoo.com,Male,1994-12-18,Cape Coast,Central,2025-04-27,Marketplace,Web Mobile,True,Bronze,29475.3,7
CUST018777,Yayra Dogbe,@gmail.com,,1997-12-31,Kumasi,Ashanti,2025-06-26,Organic Search,Android,False,Silver,"GHS 19,823.45",4
CUST005134,Yayra Alhassan,yayra.alhassan464@gmail.com,Female,2010-03-19,?,Ashanti,2025-08-12,Direct,Web Mobile,True,Gold,7581.51,3
CUST013293,Daniel Frimpong,daniel.frimpong694@gmail.com,FEMALE,2009-07-22,Madina,Greater Accra,2024-09-09,Organic Search,Web Mobile,,Silver,28093.5,4
CUST003109,Daniel Adjei,daniel.adjei318@gmail.com,Female ,"January 31, 2001",Techiman,Bono East,2022-08-20,Direct,Android,,Silver,,2
CUST012847,Patience Lartey,patience.lartey113@gmail.com,F,1992-11-21,Cape Coast,Central,2026-04-27,Organic Search,Web Desktop,True,Bronze,22553.46,
CUST011697,Isaac Osei,isaac.osei757@gmail.com,Male,1999-03-25,Accra,Greater Accra,2026-06-23,Referral,Android,True,,"GHS 18,315.65",5
CUST000864,Samuel Adjei,samuel.adjei795@gmail.com,Female,1989-02-21,Cape Coast,Central,2023-09-11,Email Campaign,Android,TRUE,Gold,10696.74,3
CUST003255,  Yayra Agyeman,yayra.agyeman972@gmail.com,Female,03/03/2010,madina,Greater Accra,2025-11-07,Direct,iOS,True,Bronze,14492.39,1
CUST017540,Comfort Baidoo,,Male,1994-05-09,Accra,,"January 30, 2023",Referral,Android,TRUE,Gold,,3
CUST007912,  Emmanuel Boateng,emmanuel.boateng198@yahoo.com,Male,1983-09-29,Accra,Greater Accra,"July 26, 2025",Paid Social,Android,TRUE,Silver,42407.7,4
CUST900007, Ama Annan ,AMA.ANNAN691@GMAIL.COM,Female,1996-06-12,Accra,Greater Accra,2026-06-28,Organic Search,Android,1,Bronze,36864.41,3
CUST001509,Yaw Dogbe,yaw.dogbe948@gmail.com,Female,,Kumasi,Ashanti,2026-03-27,Paid Social,Android,no,Silver,27696.05,4
CUST002873,Kwaku Tetteh,kwaku.tetteh667@gmail.com,Male,1990-08-26,Tamale,Northern,2025-12-01,Paid Social,Web Mobile,False,Silver,14528.37,4
CUST004914,Emmanuel Amoah,emmanuel.amoah961@gmail.com,,1991-06-16,Accra,Greater Accra,2024-04-26,Paid Social,Android,False,Bronze,,7
CUST017122,Gifty Agyeman,gifty.agyeman477@gmail.com,Female,2002-06-02,Accra,Greater Accra,2024-06-07,Organic Search,Android,0,Platinum,"GHS 14,195.90",8
CUST017465,Esi Ofori,esi.ofori865@gmail.com,Female,2004-07-24,Koforidua,Eastern,"June 25, 2023",Direct,Android,False,Bronze,51805.76,1
CUST009051,Akosua Osei,akosua.osei497@gmail.com,,1993-11-08,Accra,Greater Accra,2022-07-23,Organic Search,Android,False,,"GHS 9,511.17",4
CUST016422,Kojo Lartey,kojo.lartey918@outlook.com,,2010-01-02,Acrra,Greater Accra,2024-12-29,Direct,iOS,True,Gold,6903.29,6
CUST006012,Kwame Baidoo,not.an.email,Male,2002-03-16,Sunyani,Bono,07/04/2024,Paid Social,Android,False,Silver,,5
CUST007609,  Daniel Agyeman,daniel.agyeman812@gmail.com,,1975-04-04,Sunyani,Bono,2023-04-06,Marketplace,Web Desktop,True,Bronze,23293.19,4
CUST004125,Grace Appiah,grace.appiah226@gmail.com,Male,15/06/1990,Tema,Greater Accra,,Organic Search,iOS,False,Bronze,"GHS 10,174.60",3
CUST003439,Esi Amoah,esi.amoah468@gmail.com,Female,2002-01-16,Ho,Volta,2026-03-01,Referral,Android,True,Bronze,30607.26,5
CUST016151,Samuel Lartey,samuel.lartey967@gmail.com,Female,2009-10-06,Bolgatanga,Upper East,2026-03-25,Direct,iOS,True,Gold,19927.73,3
CUST000717,Elizabeth Owusu,elizabeth.owusu957@outlook.com,Female,1999-05-04,Tamale,Northern,2025-10-13,Organic Search,Android,Y,Bronze,46085.43,6
CUST002467,Emmanuel Agyeman,emmanuel.agyeman280@gmail.com,Male,2001-12-17,Wa,Upper West,2024-06-03,Organic Search,Web Mobile,False,Bronze,20942.7,5
CUST004217,Grace Adjei,grace.adjei3@gmail.com,Female,1998-05-24,Accra,Greater Accra,2025-08-11,Influencer,,,Bronze,,4
CUST017894,Ibrahim Quartey,ibrahim.quartey145@hotmail.com,Female,1993-01-29,Takoradi,Western,2025-03-21,Influencer,Android,FALSE,Bronze,14762.77,3
CUST018552,Comfort Ahiable,comfort.ahiable989@gmail.com,Male,17/06/2010,Koforidua,Eastern,2025-08-10,Referral,Android,True,Bronze,,1
CUST007104,Gifty Frimpong,gifty.frimpong768@outlook.com,Female,1980-03-28,Cape Coast,Central,2024-05-12,unknown,Web Mobile,True,Silver,14635.64,2
CUST005376,Mary Danso,mary.danso219@gmail.com,M,1991-02-24,Sunyani,Bono,2025-12-18,Paid Social,iOS,True,Silver,11212.49,3
CUST017058,Chidi Abubakar,chidi.abubakar683@gmail.com,male,2000-08-17,Ho,Volta,2026-04-11,Direct,Android,True,Bronze,,3
CUST005614,Joseph Amoah,joseph.amoah283@gmail.com,Male,2006-09-28,Accra,Greater Accra,2025-08-03,Paid Social,Web Mobile,False,Platinum,16981.02,6
CUST002735,Patience Ahiable  ,patience.ahiable683@gmail.com,Female,06/12/1991,Takoradi,Western,2025-03-28,Paid Social,iOS,False,Gold,15791.77,6
CUST011604,Michael Mensah,michael.mensah140@hotmail.com,Male,2003-10-27,Tamale,Northern,31/05/2023,Referral,Android,N,Silver,37775.97,1
CUST000675,Kwame Agyeman,kwame.agyeman165@gmail.com,Male,1997-03-18,Kumasi,Ashanti,2026-02-27,Influencer,Android,Y,Bronze,13154.39,4
CUST001712,Fatima Mensah,fatima.mensah888@gmail.com,Male,"September 21, 1996",?,Upper East,2024-11-03,Paid Social,Android,False,,13692.0,6
CUST010735,Nana Alhassan,nana.alhassan622@gmail.com,,27/09/2009,Kumasi,Ashanti,2026-04-10,Email Campaign,Web Mobile,True,Bronze,17696.93,4
CUST014456,Michael Annan,michael.annan940@gmail.com,Male,13/02/1998,,Western,2024-03-07,,iOS,False,Bronze,47648.9,1
CUST019238,Chidi Amoah,chidi.amoah313@gmail.com,Male,1991-09-28,Obuasi,Ashanti,2026-01-03,Organic Search,Web Mobile,no,,"GHS 8,281.92",5
CUST004790,Adwoa Adjei,adwoa.adjei619@gmail.com,Female,1997-08-13,Accra,Greater Accra,2026-02-19,Email Campaign,Android,True,Silver,"GHS 14,839.94",5
CUST009454,Ibrahim Yeboah,ibrahim.yeboah478@yahoo.com,Female,1993-02-28,Kumasi,Ashanti,2025-10-02,Organic Search,Web Mobile,True,Bronze,25193.93,1
CUST018592,Gifty Amoah  ,gifty.amoah859@gmail.com,Male,1988-01-27,Takoradii,Western,2026-04-17,Marketplace,iOS,True,Bronze,20288.11,
CUST002900,Patience Baidoo,patience.baidoo863@gmail.com,Female,1987-02-01,Kumasi,Ashanti,2024-09-07,unknown,Web Mobile,True,Bronze,8970.29,2
CUST006936,elizabeth appiah,elizabeth.appiah412@outlook.com,Male,2010-05-07,Kumasi,Ashanti,2025-04-05,Paid Social,Android,True,Bronze,"GHS 15,788.46",2
CUST004036,Kofi Alhassan,kofi.alhassan874@yahoo.com,Female,"June 21, 1997",Accra,Greater Accra,2025-02-16,Influencer,Web Desktop,False,Silver,15775.09,3
CUST006675,FATIMA DARKO,fatima.darko508@gmail.com,female,1975-06-09,madina,Greater Accra,2026-03-21,Email Campaign,Web Mobile,False,Gold,11081.36,2
CUST012951,Joseph Tetteh,joseph.tetteh183@yahoo.com,,01/10/2000,Takoradi,Western,2026-03-23,Direct,iOS,TRUE,Bronze,41566.46,2
CUST004991,Daniel Appiah,daniel.appiah290@gmail.com,Female,2010-01-24,Tema,Greater Accra,15/09/2025,Direct,Android,TRUE,Bronze,15971.51,2
CUST011360,Isaac Nyarko,isaac.nyarko920@outlook.com,Female,1989-09-12,Takoradi,Western,2024-03-07,Organic Search,Web Desktop,True,Gold,"GHS 24,436.44",3
CUST010023,Adwoa Yeboah,adwoa.yeboah350@gmail.com,Other,1989-09-02,Tema,Greater Accra,2024-02-10,Direct,Web Desktop,True,Silver,4675.94,1
CUST004258,Emmanuel Boateng,emmanuel.boateng236@outlook.com,Female,2002-09-07,Kumasi,Ashanti,2026-04-18,Marketplace,Android,True,Silver,22956.3,10
CUST008009,Patience Nyarko,patience.nyarko157@gmail.com,Female,1998-02-02,ACCRA,Greater Accra,2025-05-25,Organic Search,Web Mobile,TRUE,Bronze,,1
CUST005474,Fatima Asante,fatima.asante983@gmail.com,,2008-06-08,Techiman,Bono East,2026-02-21,Marketplace,Web Desktop,1,Bronze,24835.15,1
CUST018709,Kofi Ofori,kofi.ofori405@gmail.com,M,2009-08-04,Accra,Greater Accra,2022-08-23,Direct,Android,0,Bronze,8217.54,4
CUST016090,Yaw Mensah,yaw.mensah711@hotmail.com,Female,1992-05-27,Accra,Greater Accra,2025-12-19,Email Campaign,iOS,0,Bronze,9800.03,6
CUST014185,Kwame Appiah,KWAME.APPIAH555@GMAIL.COM,Male,1993-01-12,Tema,Greater Accra,2024-09-25,Paid Social,Android,,Bronze,18453.17,3
CUST001255,Fiifi Tetteh,fiifi.tetteh885@gmail.com,Female,1999-04-05,Kumasi,Ashanti,2025-06-16,Organic Search,Web Desktop,1,Silver,"GHS 32,086.92",-1
CUST016739,Comfort Owusu,comfort.owusu313@gmail.com,Male,2027-05-10,Takoradi,Western,2023-06-07,Referral,Android,True,Bronze,29965.16,5
CUST011675,Ama Ahiable,ama.ahiable30@gmail.com,Male,2003-09-10,Tema,Greater Accra,2025-07-16,Marketplace,Web Desktop,no,Bronze,54142.38,2
CUST012435,nana agyeman,nana.agyeman856@outlook.com,Male,1996-10-17,Accra,Greater Accra,2026-02-09,Direct,Android,True,Bronze,23748.76,-1
CUST008526,Esi Amoah,esi.amoah105@gmail.com,Male,03/07/1989,,Greater Accra,2026-01-14,Paid Social,Android,False,Bronze,5656.72,3
CUST014904,Afia Frimpong,afia.frimpong593@gmail.com,Female,1997-01-27,Kumasi,Ashanti,2022-08-20,Email Campaign,Web Mobile,no,Bronze,10306.84,1
CUST002123,  Abdul Sulemana,abdul.sulemana131@gmail.com,Male,1990-07-05,OBUASI,Ashanti,2025-05-23,Organic Search,Web Mobile,True,Bronze,8601.38,3
CUST002674,Kwabena Adjei,kwabena.adjei603@gmail.com,,1993-09-13, Kumasi ,Ashanti,03/05/2026,,Web Mobile,True,Bronze,18126.81,2
CUST015360,Abdul Amoah,abdul.amoah277@gmail.com,Male,1997-06-16,Koforidua,Eastern,2023-09-08,Direct,Web Mobile,False,Gold,7941.75,5
CUST009367,Fiifi Dogbe,fiifi.dogbe387@outlook.com,Male,1996-04-09,Tamale,Northern,2025-01-15,Organic Search,,True,Bronze,6086.29,6
CUST011457,Kojo Nyarko,kojo.nyarko556@yahoo.com,Female ,2009-11-25,Madina,Greater Accra,2024-06-06,Paid Social,Web Mobile,False,Gold,16947.26,4
CUST018972,Priscilla Abubakar,priscilla.abubakar788@gmail.com,Female,,koforidua,Eastern,2024-11-05,,Android,True,Bronze,"GHS 14,448.63",4
CUST006119,Fatima Ofori,fatima.ofori753@gmail.com,Male,1997-04-21,Cape Coast,Central,2024-10-10,Direct,Android,True,Bronze,-999,3
CUST003954,Abdul Adjei,abdul.adjei241@gmail.com,Female,1976-06-09,Kumasi,Ashanti,2023-03-20,Referral,Android,FALSE,Silver,9317.32,7
CUST001517,Nana Adjei,nana.adjei190@gmail.com,Female,17/08/1994,Techiman,Bono East,2025-12-21,Organic Search,Android,True,Bronze,6829.38,5
CUST018369,Yaw Adjei,yaw.adjei652@gmail.com,Male,1987-08-04,Cape Coast,Central,2025-03-05,Organic Search,Web Mobile,True,Bronze,7568.99,4
CUST003612,Mary Osei,mary.osei665@gmail.com,Female ,1998-02-03,Tema,Greater Accra,2025-07-05,Email Campaign,Android,0,Silver,13114.15,5
CUST000792,Zainab Quartey,zainab.quartey967@outlook.com,Female,2003-02-14,N/A,Ashanti,2026-06-18,Influencer,Web Mobile,True,Bronze,34057.76,2
CUST011310,GIFTY QUARTEY,gifty.quartey227@gmail.com,Female ,1992-11-10,Cape Coast,Central,2025-02-28,,Android,yes,Silver,,4
CUST001866,Patience Adjei,patience.adjei179@outlook.com,Female,,Accra,Greater Accra,2025-04-18,Influencer,Android,True,Bronze,,5
CUST007067,Sena Annan,sena.annan718@yahoo.com,Female,2006-03-05,,Greater Accra,2026-06-23,,Android,True,Silver,"GHS 13,151.62",4
CUST006065,Comfort Mensah,comfort.mensah481@gmail.com,Male,1983-04-26,Accra,Greater Accra,04/12/2025,Email Campaign,Android,True,Platinum,,6
CUST000338,Adjoa Boateng,adjoa.boateng690@yahoo.com,Female,2001-09-09,Bolgatanga,Upper East,2025-03-22,Direct,Android,True,Bronze,,4
CUST015895,Emmanuel Darko,EMMANUEL.DARKO804@OUTLOOK.COM,female,1998-06-11,Takoradi,Western,2030-08-01,,Web Mobile,True,Gold,11759.07,3
CUST011404,Joseph Danso,joseph.danso254@gmail.com,Female,2000-02-02,Cape Coast,Central,2022-10-21,Paid Social,Web Mobile,,Bronze,24921.2,4
CUST002345,Adjoa Boateng,adjoa.boateng476@gmail.com,Male,1992-02-13,Takoradi,Western,2026-01-01,,Android,True,Gold,13979.76,5
CUST004005,Dzifa Asante,DZIFA.ASANTE715@GMAIL.COM, Male,2010-04-30,Tema,Greater Accra,2026-06-10,Email Campaign,Android,FALSE,Bronze,10521.12,3
CUST016746,fatima appiah,fatima.appiah802@gmail.com,Male,1992-07-25,Madina,Greater Accra,2023-03-28,Referral,Android,True,Silver,9995.94,2
CUST013891,YAYRA MENSAH,yayra.mensah688@yahoo.com,Female,20/09/2009,Tema,,"February 24, 2025",Influencer,Android,True,Silver,,6
CUST004840,Adwoa Dogbe,adwoa.dogbe864@yahoo.com,female,1974-12-23,Accra,Greater Accra,2024-01-26,,Web Mobile,False,Platinum,23204.85,7
CUST017445,Fatima Quartey,fatima.quartey297@yahoo.com,Female,"October 30, 1995",ho,Volta,2022-09-05,Referral,Android,True,Bronze,4601.12,2
CUST005707,Esi Sulemana,esi.sulemana323@gmail.com,,1997-10-22,Accra,Greater Accra,2025-11-03,Paid Social,Web Desktop,True,Bronze,13564.26,3
CUST010281,Chidi Alhassan,chidi.alhassan302@gmail.com,Female,1991-09-14,Takoradi,Western,2023-06-16,Referral,Android,True,Platinum,12921.67,8
CUST008798,Selorm Baidoo,selorm.baidoo481@gmail.com,Female,1991-02-08,Accra,Greater Accra,2025-01-25,,Android,False,Gold,-999,4
CUST007018,Joseph Agyeman,joseph.agyeman992@gmail.com,Male,11/01/1995,Sunyani,Bono,2026-06-28,Organic Search,Android,False,Silver,21762.26,5
CUST011286,Adjoa Asante,adjoa.asante509@gmail.com,Female,2002-05-20,Ho,Volta,2024-10-16,Paid Social,Android,False,Bronze,13535.88,2
CUST010526,Ama Annan,ama.annan380@gmail.com,Male,"October 07, 1992",accra,,2024-06-19,Paid Social,Web Mobile,Y,Silver,18241.44,3
CUST017376,chidi mensah,chidi.mensah763@gmail.com,FEMALE,"April 25, 1997",Accra,Greater Accra,2026-03-12,Direct,Web Mobile,True,Bronze,12585.53,4
CUST011388,Dzifa Adjei,dzifa.adjei312@yahoo.com,Female,1978-07-14,Accra,Greater Accra,2025-07-21,Referral,Android,False,Bronze,0,3
CUST007921,Yaw Osei,yaw.osei236@yahoo.com, Male,1990-05-08,Kumasi,Ashanti,2026-05-12,Organic Search,Web Desktop,True,Silver,25432.69,1
CUST007262,Ama Baidoo,ama.baidoo465@gmail.com,Female,2006-10-14,Accra,Greater Accra,27/12/2025,Organic Search,iOS,False,,11867.83,1
CUST016628,Abena Agyeman,abena.agyeman653@gmail.com,Female,,Accra,Greater Accra,2024-08-23,Influencer,Android,True,Gold,8607.19,4
CUST000249,joseph ofori,joseph.ofori479@gmail.com,Male,"November 26, 1988",Takoradi,Western,2023-06-22,Marketplace,Web Mobile,True,Bronze,11481.17,5
CUST018649,Kojo Darko  ,kojo.darko860@gmail.com,Male,2010-02-07,Cape Coast,Central,2026-06-14,Marketplace,iOS,True,Bronze,"GHS 20,033.18",4
CUST001842,Abena Tetteh,abena.tetteh784@gmail.com,Male,2002-06-11,Madina,Greater Accra,2023-01-19,Email Campaign,iOS,Y,Bronze,"GHS 12,039.34",3
CUST000034,Patience Alhassan,patience.alhassan931@gmail.com,Other,1998-11-28,Kumasi,Ashanti,2025-06-05,Email Campaign,Android,True,Bronze,"GHS 9,424.11",2
CUST013535,Nana Danso,nana.danso846@outlook.com,Female,1994-04-08,Techiman,Bono East,2022-09-23,Influencer,Android,True,Bronze,16838.8,
CUST008757,akosua osei,akosua.osei596@hotmail.com, Male,1973-11-11,TAKORADI,Western,2026-05-01,Paid Social,iOS,False,Bronze,14492.57,3
CUST001077,Mary Tetteh,not.an.email,M,1989-07-13,Kumassi,Ashanti,2025-05-02,Email Campaign,iOS,True,Bronze,5871.34,2
CUST000312,Zainab Alhassan,zainab.alhassan994@gmail.com,Male,2007-04-13,Obuasi,Ashanti,2023-02-09,Influencer,Web Desktop,yes,Silver,11477.81,7
CUST019480,Comfort Frimpong,comfort.frimpong982@gmail.com,M,1995-10-23,Cape Coast,Central,2023-05-18,Marketplace,Android,0,Bronze,"GHS 44,072.95",2
CUST900175, Kelvin Owusu ,KELVIN.OWUSU948@OUTLOOK.COM,Female,,,Greater Accra,2023-06-19,Direct,Android,True,Bronze,20472.75,3
CUST015504,Comfort Tetteh,comfort.tetteh620@gmail.com,Female,1997-04-21,Bolgatanga,Upper East,2022-08-23,Influencer,Web Mobile,0,Silver,"GHS 16,021.43",5
CUST013443,  Isaac Agyeman,isaac.agyeman454@gmail.com,Female,05/02/1989,Accra,Greater Accra,2025-04-17,Organic Search,Android,True,Silver,,3
CUST005400,Joseph Appiah,joseph.appiah6@gmail.com,Female,1999-09-07,Accra,Greater Accra,2025-04-26,Email Campaign,Android,Y,Bronze,,5
CUST002195,Ibrahim Quartey,ibrahim.quartey807@gmail.com,Female,2005-02-06,Obuasi,Ashanti,2025-01-11,Influencer,iOS,True,Silver,9383.29,5
CUST010005,Mary Adjei,mary.adjei878@gmail.com,female,1993-04-28,Tema,,26/10/2022,Paid Social,Android,False,Platinum,6536.93,1
CUST008047,Gifty Sulemana,gifty.sulemana693@yahoo.com,Male,2009-07-20, Cape Coast ,Central,2023-11-27,Referral,Android,yes,Bronze,15334.97,2
CUST016442,fiifi abubakar,fiifi.abubakar1@yahoo.com,Male,2002-07-13,Takoradi,Western,2025-09-09,Organic Search,Web Mobile,True,Gold,8255.58,3
CUST018953,Emmanuel Osei,emmanuel.osei861@yahoo.com,Male,2004-07-31,Accra,Greater Accra,"September 29, 2024",Organic Search,Android,True,Silver,"GHS 14,524.59",1
CUST000240,Nana Alhassan,nana.alhassan701@gmail.com,F,2010-01-04,Tema,Greater Accra,24/07/2024,Organic Search,Android,no,Bronze,59420.4,7
CUST005159,Abena Danso,abena.danso440@gmail.com,Female,1992-03-30,Accra,Greater Accra,2025-04-09,Email Campaign,Android,True,Silver,11105.28,99
CUST012429,Yayra Mensah,yayra.mensah932@gmail.com,Male,1999-01-11,Accra,Greater Accra,2025-08-09,Organic Search,Android,N,Bronze,"GHS 24,887.86",6
CUST006701,Ibrahim Darko  ,ibrahim.darko775@gmail.com,,24/11/1995,Kumasi,Ashanti,2026-05-08,Influencer,Android,False,Bronze,17062.71,4
CUST000473,Akosua Boateng,akosua.boateng562@gmail.com,Male,1999-01-07,Accra,Greater Accra,2024-07-31,,Web Mobile,1,Bronze,"GHS 19,874.06",3
CUST007198,DZIFA BOATENG,dzifa.boateng615@gmail.com,Male,2007-12-17,N/A,Bono,2023-01-09,Organic Search,Android,yes,Bronze,9764.58,6
CUST018701,Sena Ofori,sena.ofori580@gmail.com,Male,2002-08-31,Accra,Greater Accra,2023-01-23,Direct,Android,False,Bronze,14218.58,7
CUST017701,  Zainab Baidoo,zainab.baidoo911@gmail.com,Male,1994-04-22,Ho,Volta,2025-04-14,Paid Social,Web Mobile,False,Silver,,5
CUST005887,Patience Boateng,patience.boateng891@gmail.com,Male,2007-07-04,Tema,Greater Accra,2026-01-14,Paid Social,Web Mobile,True,Gold,44286.14,6
CUST018617,Zainab Ofori,zainab.ofori582@gmail.com,Female,1995-11-25,Accra,Greater Accra,2026-06-10,Marketplace,Android,1,Bronze,8240.85,2
CUST005271,Daniel Appiah,daniel.appiah2@gmail.com,,1999-12-01,,Ashanti,"August 09, 2025",Organic Search,Android,False,Bronze,"GHS 15,007.50",5
CUST001746,Abdul Lartey,ABDUL.LARTEY104@GMAIL.COM,Female,"November 10, 1990",Ho,Volta,"August 21, 2025",Email Campaign,Android,yes,Gold,"GHS 3,777.88",5
CUST014705,Kelvin Yeboah,,Male,2010-02-09,Accra,Greater Accra,"September 10, 2025",Organic Search,Web Desktop,True,Bronze,,5
CUST014637,Yayra Tetteh,YAYRA.TETTEH496@HOTMAIL.COM,Male,2010-03-15,Takoradi,Western,2023-02-11,Paid Social,Android,False,Bronze,6722.31,8
CUST004257,Elizabeth Annan,elizabeth.annan846@outlook.com,Male,1973-04-17,Koforidua,Eastern,2025-10-12,Organic Search,Web Mobile,Y,Silver,,3
CUST005281,Ama Darko,ama.darko316@gmail.com,Female,1990-03-09,Cape Coast,Central,2025-07-25,Organic Search,Web Desktop,True,Bronze,15254.45,2
CUST013579,Akosua Adjei,akosua.adjei455@gmail.com,Female,,Kumassi,Ashanti,2026-04-07,Paid Social,Android,FALSE,Silver,12981.54,3
CUST013859,Mary Alhassan,mary.alhassan838@gmail.com,Male,31/03/2007,Kumasi,Ashanti,2025-02-19,Influencer,Web Desktop,1,Platinum,,4
CUST007071,Chidi Quartey,chidi.quartey336@gmail.com,Female,1990-01-09,Accra,Greater Accra,2025-10-15,Influencer,Android,True,Bronze,12307.11,6
CUST018379,Sena Abubakar,sena.abubakar790@outlook.com,Male,2006-02-22,Wa,Upper West,26/12/2024,Influencer,Android,False,Bronze,"GHS 21,313.00",6
CUST001025,Ngozi Annan,ngozi.annan620@gmail.com,Male,1986-06-15,Tema,Greater Accra,2025-02-19,Influencer,Web Desktop,False,Gold,11074.05,
CUST004719,Kwaku Lartey,kwaku.lartey755@outlook.com,male,2010-02-05,Tema,,2024-12-21,Email Campaign,Web Desktop,Y,Gold,6334.56,3
CUST016284,Joseph Agyeman,joseph.agyeman598@yahoo.com,Female,2005-03-02,Cape Coast,Central,2026-02-09,Referral,Android,FALSE,Bronze,31490.93,2
CUST012030,Daniel Darko,daniel.darko377@outlook.com,Female,14/11/2009,Takoradi,Western,2024-10-03,Direct,Web Desktop,True,Silver,12810.88,2
CUST016692,kelvin nkrumah,kelvin.nkrumah284@outlook.com,Female,1991-06-06,Kumasi,Ashanti,2025-01-11,Referral,Android,True,Bronze,13192.94,4
CUST002907,Priscilla Frimpong,priscilla.frimpong120@hotmail.com,Female,2010-03-15,Takoradi,Western,2026-01-03,,iOS,True,Platinum,9259.02,4
