customer_id,full_name,email,gender,date_of_birth,city,region,signup_date,acquisition_channel,preferred_device,email_subscribed,loyalty_tier,annual_income_ghs,household_size,age
CUST007970,Kojo Sulemana,kojo.sulemana340@yahoo.com,Female,2009-10-17,Koforidua,Eastern,2024-12-21,Paid Social,Android,False,Bronze,16366.99,5.0,16.7
CUST019979,Sena Quartey,sena.quartey828@yahoo.com,Male,1999-03-01,Obuasi,Ashanti,2024-12-21,Paid Social,Android,True,Bronze,12123.31,4.0,27.3
CUST002427,Afia Ahiable,afia.ahiable298@yahoo.com,Male,1992-06-21,Accra,Greater Accra,2024-12-21,Organic Search,Android,True,Bronze,12563.38,5.0,34.0
CUST004719,Kwaku Lartey,kwaku.lartey755@outlook.com,Male,2010-02-05,Tema,Greater Accra,2024-12-21,Email Campaign,Web Desktop,True,Gold,6334.56,3.0,16.4
CUST002816,Joseph Quartey,joseph.quartey75@gmail.com,Female,1997-09-22,Accra,Greater Accra,2024-12-21,Organic Search,Web Desktop,True,Bronze,5860.78,5.0,28.8
CUST002958,Chidi Boateng,chidi.boateng499@gmail.com,Male,1995-02-02,Accra,Greater Accra,2024-12-21,Paid Social,Android,True,Bronze,13314.72,3.0,31.4
CUST013000,Abdul Ahiable,abdul.ahiable948@gmail.com,Male,1995-04-11,Accra,Greater Accra,2024-12-20,Organic Search,Android,True,Bronze,20080.89,7.0,31.2
CUST015357,Fatima Baidoo,fatima.baidoo609@gmail.com,Female,1995-06-18,Accra,Greater Accra,2025-12-06,Direct,Web Desktop,True,Platinum,59943.63,2.0,31.0
CUST006127,Kojo Asante,kojo.asante827@gmail.com,Other,1966-07-12,Cape Coast,Central,2025-12-06,Paid Social,Android,True,Bronze,21677.75,2.0,60.0
CUST018990,Joseph Tetteh,joseph.tetteh873@gmail.com,Male,1970-07-05,Ho,Volta,2025-12-06,Influencer,Web Desktop,True,Bronze,4337.64,2.0,56.0
CUST011586,Patience Baidoo,patience.baidoo160@gmail.com,Male,1992-01-18,Kumasi,Ashanti,2025-12-06,Organic Search,Web Mobile,True,Gold,16390.33,4.0,34.4
CUST014347,Fatima Tetteh,fatima.tetteh750@yahoo.com,Female,1999-12-17,Koforidua,Eastern,2025-12-06,Organic Search,Android,False,Bronze,25700.0,2.0,26.5
CUST008584,Joseph Tetteh,joseph.tetteh290@gmail.com,Other,1984-03-12,Tamale,Northern,2025-12-06,Direct,Android,True,Platinum,13517.36,4.0,42.3
CUST002158,Ibrahim Annan,ibrahim.annan995@yahoo.com,Male,2001-04-01,Accra,Greater Accra,2025-12-06,Marketplace,Android,True,Bronze,6614.13,3.0,25.2
CUST007541,Comfort Alhassan,comfort.alhassan827@gmail.com,Male,2001-06-23,Madina,Greater Accra,2025-12-06,Email Campaign,Android,False,Bronze,16069.31,2.0,25.0
CUST015280,Fiifi Adjei,fiifi.adjei468@gmail.com,Female,2006-09-26,Tema,Greater Accra,2025-12-06,Paid Social,Android,True,Bronze,20223.3,5.0,19.8
CUST004773,Grace Owusu,grace.owusu151@hotmail.com,Female,1983-12-14,Accra,Greater Accra,2024-12-25,Paid Social,Web Mobile,False,Silver,39251.06,1.0,42.5
CUST016086,Kojo Baidoo,kojo.baidoo963@gmail.com,Male,1980-03-24,Takoradi,Western,2024-12-24,Paid Social,Android,True,Bronze,17673.41,5.0,46.3
CUST017069,Kwame Adjei,kwame.adjei85@gmail.com,Female,1977-08-24,Accra,Greater Accra,2024-12-24,Paid Social,Web Mobile,True,Bronze,13271.69,4.0,48.8
CUST002364,Kelvin Nyarko,kelvin.nyarko317@gmail.com,Female,2007-11-04,Tema,Greater Accra,2024-12-24,Paid Social,Android,True,Bronze,21969.61,1.0,18.7
CUST017064,Akosua Danso,akosua.danso754@outlook.com,Female,1996-01-10,Accra,Greater Accra,2024-12-24,Direct,Android,False,Silver,5704.5,4.0,30.5
CUST018455,Fiifi Tetteh,fiifi.tetteh85@gmail.com,Male,1983-04-01,Tamale,Northern,2024-12-24,Paid Social,iOS,True,Bronze,13724.8,5.0,43.2
CUST017363,Sena Lartey,sena.lartey880@gmail.com,Female,1993-07-19,Techiman,Bono East,2024-12-23,Organic Search,Web Mobile,False,Gold,16664.06,5.0,32.9
CUST009731,FIIFI ANNAN,fiifi.annan160@gmail.com,Male,1974-12-20,Tamale,Northern,2024-12-23,Paid Social,Web Desktop,False,Silver,19389.9,4.0,51.5
CUST006453,Ibrahim Nyarko,ibrahim.nyarko771@gmail.com,Female,1976-04-04,Cape Coast,Central,2024-12-23,Marketplace,iOS,False,Gold,14754.08,3.0,50.2
CUST007322,Samuel Nyarko,samuel.nyarko339@gmail.com,Female,1996-04-13,Sunyani,Bono,2024-12-26,Paid Social,Android,True,Bronze,10858.62,3.0,30.2
CUST019791,Dzifa Tetteh,dzifa.tetteh123@outlook.com,Other,1995-05-21,Accra,Greater Accra,2024-12-26,Direct,Android,True,Gold,5568.05,2.0,31.1
CUST019281,Abena Yeboah,abena.yeboah441@gmail.com,Male,2010-02-13,Techiman,Bono East,2024-12-26,Influencer,Android,True,Gold,15317.57,3.0,16.4
CUST000996,Kwame Lartey,kwame.lartey992@outlook.com,Male,1985-04-24,Takoradi,Western,2024-12-26,Paid Social,Android,False,Gold,18533.51,7.0,41.2
CUST013013,Fiifi Owusu,fiifi.owusu804@gmail.com,Female,1987-04-21,Tamale,Northern,2024-12-26,Organic Search,Android,True,Bronze,78765.61,1.0,39.2
CUST018379,Sena Abubakar,sena.abubakar790@outlook.com,Male,2006-02-22,Wa,Upper West,2024-12-26,Influencer,Android,False,Bronze,21313.0,6.0,20.4
CUST004878,Patience Ahiable,patience.ahiable680@outlook.com,Male,1987-10-15,Bolgatanga,Upper East,2024-12-25,Organic Search,Android,True,Bronze,18920.29,4.0,38.7
CUST002935,Kelvin Yeboah,kelvin.yeboah412@gmail.com,Female,2002-09-02,Accra,Greater Accra,2024-12-25,Paid Social,Android,False,Bronze,23379.37,4.0,23.8
CUST003597,Afia Amoah,afia.amoah985@outlook.com,Female,1999-06-27,Accra,Greater Accra,2024-12-25,Organic Search,Android,True,Silver,6556.41,1.0,27.0
CUST012945,Comfort Tetteh,comfort.tetteh666@gmail.com,Female,2001-09-20,Koforidua,Eastern,2024-12-25,Organic Search,iOS,True,Bronze,6163.15,1.0,24.8
CUST005418,Comfort Dogbe,comfort.dogbe743@gmail.com,Male,1999-10-09,Tamale,Northern,2025-12-06,Organic Search,Android,True,Bronze,18248.39,4.0,26.7
CUST900102,Nana Appiah,nana.appiah748@gmail.com,Female,1984-12-06,Ho,Volta,2025-12-06,Paid Social,iOS,True,Bronze,12564.04,5.0,41.6
CUST015619,Kwame Quartey,kwame.quartey711@gmail.com,Female,1996-01-13,Sunyani,Bono,2025-12-06,Direct,Android,True,Silver,12065.04,2.0,30.5
CUST004133,Yayra Asante,yayra.asante412@yahoo.com,Female,2002-11-13,Madina,Greater Accra,2025-12-06,Organic Search,Android,True,Bronze,11763.69,2.0,23.6
CUST017118,Kwaku Owusu,kwaku.owusu205@gmail.com,Female,2008-08-20,Cape Coast,Central,2025-12-06,Email Campaign,Web Desktop,True,Bronze,23459.93,2.0,17.9
CUST013168,Ngozi Nyarko,ngozi.nyarko812@yahoo.com,Female,2007-02-20,Tema,Greater Accra,2025-12-05,Email Campaign,Android,False,Bronze,22279.72,3.0,19.4
CUST001401,Abdul Amoah,abdul.amoah241@yahoo.com,Female,1985-03-14,Kumasi,Ashanti,2025-12-05,Organic Search,iOS,True,Silver,31017.89,1.0,41.3
CUST013210,Fatima Quartey,fatima.quartey797@gmail.com,Male,1996-02-20,Sunyani,Bono,2025-12-05,Influencer,Android,True,Gold,13815.52,5.0,30.4
CUST013334,Arinze Alhassan,arinze.alhassan220@gmail.com,Male,1986-08-07,Accra,Greater Accra,2025-12-05,Organic Search,Android,False,Bronze,30464.5,2.0,39.9
CUST018306,Zainab Dogbe,zainab.dogbe908@gmail.com,Male,1994-06-29,Accra,Greater Accra,2024-12-28,Influencer,Web Mobile,True,Silver,6656.97,3.0,32.0
CUST008464,Patience Annan,patience.annan356@gmail.com,Male,1995-05-05,Koforidua,Eastern,2024-12-28,Organic Search,Android,False,Gold,21748.56,4.0,31.2
CUST008262,Kwabena Baidoo,kwabena.baidoo565@gmail.com,Male,1999-06-28,Takoradi,Western,2024-12-27,Organic Search,Android,False,Silver,14214.44,8.0,27.0
CUST015718,Priscilla Danso,priscilla.danso743@outlook.com,Female,1989-05-17,Madina,Greater Accra,2024-12-27,Marketplace,Android,True,Silver,11837.79,5.0,37.1
CUST001123,Michael Appiah,michael.appiah476@yahoo.com,Male,1995-11-21,Tamale,Northern,2024-12-27,Email Campaign,Android,True,Bronze,21056.84,3.0,30.6
CUST002684,Michael Ofori,michael.ofori766@gmail.com,Male,1993-10-03,Tema,Greater Accra,2024-12-27,Direct,Android,False,Bronze,10063.35,5.0,32.7
CUST002476,Yaw Asante,yaw.asante149@gmail.com,Male,2007-05-25,Accra,Greater Accra,2024-12-27,Email Campaign,Web Desktop,True,Platinum,5522.34,7.0,19.1
CUST012267,Kofi Sulemana,kofi.sulemana572@gmail.com,Male,1987-07-17,Takoradi,Western,2024-12-26,Influencer,iOS,True,Gold,11546.05,1.0,39.0
CUST009735,Gifty Sulemana,gifty.sulemana409@gmail.com,Male,1983-07-16,Takoradi,Western,2024-12-26,Paid Social,iOS,False,Bronze,19757.86,5.0,43.0
CUST011763,Adjoa Osei,adjoa.osei760@gmail.com,Male,1989-06-02,Accra,Greater Accra,2025-12-05,Email Campaign,Android,True,Platinum,31520.17,8.0,37.1
CUST007891,Patience Baidoo,patience.baidoo580@gmail.com,Male,1978-07-30,Takoradi,Western,2025-12-05,Organic Search,Web Mobile,True,Silver,5695.33,5.0,47.9
CUST013365,Sena Dogbe,sena.dogbe798@gmail.com,Male,1993-11-02,Kumasi,Ashanti,2025-12-05,Paid Social,iOS,True,Bronze,25767.15,1.0,32.7
CUST007607,Akosua Darko,akosua.darko962@gmail.com,Female,2007-11-17,Takoradi,Western,2025-12-05,Organic Search,Android,True,Bronze,11871.48,4.0,18.6
CUST013847,Isaac Mensah,isaac.mensah236@gmail.com,Male,1996-03-23,Kumasi,Ashanti,2025-12-05,Paid Social,Web Mobile,False,Silver,27562.95,2.0,30.3
CUST013738,Priscilla Agyeman,priscilla.agyeman311@gmail.com,Male,2002-02-18,Accra,Greater Accra,2025-12-05,Influencer,Web Desktop,False,Bronze,17159.07,4.0,24.4
CUST016830,Kwabena Ofori,kwabena.ofori418@gmail.com,Female,1984-01-09,Accra,Greater Accra,2025-12-04,Email Campaign,Android,False,Bronze,7760.63,2.0,42.5
CUST013722,Fiifi Annan,fiifi.annan565@gmail.com,Male,2003-05-07,Tamale,Northern,2025-12-04,Direct,iOS,True,Bronze,9337.36,2.0,23.1
CUST016073,Isaac Asante,isaac.asante83@gmail.com,Female,1996-10-12,Kumasi,Ashanti,2024-12-29,Organic Search,Android,True,Bronze,19591.52,4.0,29.7
CUST000368,Michael Darko,michael.darko752@gmail.com,Other,1991-08-17,Kumasi,Ashanti,2024-12-29,Referral,Android,True,Silver,20195.52,7.0,34.9
CUST006658,Kofi Mensah,kofi.mensah23@gmail.com,Female,1996-06-02,Tamale,Northern,2024-12-29,Direct,Web Desktop,True,Bronze,11552.26,3.0,30.1
CUST019497,Kwaku Quartey,kwaku.quartey778@gmail.com,Male,2006-09-28,Accra,Greater Accra,2024-12-29,Direct,iOS,True,Bronze,15475.63,4.0,19.8
CUST013115,Afia Lartey,afia.lartey218@gmail.com,Male,1996-05-17,Tema,Greater Accra,2024-12-29,Paid Social,iOS,False,Gold,5665.61,2.0,30.1
CUST004410,Priscilla Amoah,priscilla.amoah677@gmail.com,Male,1991-11-27,Madina,Greater Accra,2024-12-28,Email Campaign,Android,False,Bronze,8001.77,2.0,34.6
CUST004886,Comfort Boateng,comfort.boateng816@hotmail.com,Female,1989-10-23,Takoradi,Western,2024-12-28,Paid Social,Android,False,Bronze,7034.52,3.0,36.7
CUST010075,Samuel Danso,samuel.danso236@outlook.com,Female,2001-03-30,Kumasi,Ashanti,2024-12-28,Referral,Web Desktop,True,Gold,17326.86,6.0,25.3
CUST010676,Nana Osei,nana.osei65@gmail.com,Female,1981-03-27,Sunyani,Bono,2024-12-28,Paid Social,Android,True,Bronze,4406.82,4.0,45.3
CUST010732,Arinze Ahiable,arinze.ahiable309@yahoo.com,Male,1998-05-23,Tamale,Northern,2024-12-28,Paid Social,Android,False,Silver,31919.75,2.0,28.1
CUST018432,Adwoa Dogbe,adwoa.dogbe477@gmail.com,Male,1992-10-12,Accra,Greater Accra,2025-12-04,Organic Search,iOS,False,Gold,21359.57,2.0,33.7
CUST010467,Yayra Sulemana,yayra.sulemana811@gmail.com,Male,1987-05-07,Tamale,Northern,2025-12-04,Organic Search,Android,False,Bronze,12539.87,5.0,39.1
CUST013733,Kelvin Darko,kelvin.darko922@gmail.com,Female,2010-01-04,Tema,Greater Accra,2025-12-04,Paid Social,Web Mobile,True,Bronze,12546.44,9.0,16.5
CUST000147,Grace Sulemana,grace.sulemana471@gmail.com,Male,1982-02-02,Accra,Greater Accra,2025-12-04,Direct,Android,True,Bronze,11135.49,5.0,44.4
CUST013961,Zainab Nyarko,zainab.nyarko168@gmail.com,Male,1998-06-26,Bolgatanga,Upper East,2025-12-04,Referral,Web Mobile,False,Silver,15411.81,4.0,28.0
CUST014278,Priscilla Abubakar,priscilla.abubakar471@yahoo.com,Female,1993-03-19,Koforidua,Eastern,2025-12-04,Email Campaign,Android,True,Gold,27240.35,2.0,33.3
CUST012162,Emmanuel Asante,emmanuel.asante990@yahoo.com,Female,2007-04-12,Kumasi,Ashanti,2025-12-04,Organic Search,Android,True,Bronze,20722.71,1.0,19.2
CUST018062,Zainab Yeboah,zainab.yeboah459@gmail.com,Female,1995-03-15,Koforidua,Eastern,2025-12-04,Email Campaign,Android,True,Silver,7962.76,2.0,31.3
CUST015941,Priscilla Danso,priscilla.danso912@gmail.com,Female,1996-07-01,Cape Coast,Central,2025-12-04,Organic Search,Android,False,Bronze,11765.72,2.0,30.0
CUST008950,Samuel Amoah,samuel.amoah514@gmail.com,Female,1999-05-21,Accra,Greater Accra,2025-12-04,Organic Search,Web Mobile,True,Gold,19677.1,7.0,27.1
CUST006972,Dzifa Mensah,dzifa.mensah624@gmail.com,Male,1987-03-26,Obuasi,Ashanti,2025-12-04,Direct,Web Desktop,True,Bronze,30793.38,4.0,39.3
CUST010080,Kwaku Appiah,kwaku.appiah63@gmail.com,Female,2005-08-12,Takoradi,Western,2025-01-01,Organic Search,Android,False,Bronze,16232.55,3.0,20.9
CUST012543,Dzifa Boateng,dzifa.boateng98@gmail.com,Female,1995-03-04,Sunyani,Bono,2025-01-01,Influencer,iOS,True,Silver,19309.5,3.0,31.3
CUST002904,Comfort Dogbe,comfort.dogbe585@gmail.com,Male,1983-03-02,Sunyani,Bono,2025-01-01,Influencer,Android,False,Bronze,20768.86,3.0,43.3
CUST007059,Yaw Lartey,yaw.lartey892@gmail.com,Female,1979-08-27,Accra,Greater Accra,2024-12-30,Marketplace,Web Mobile,True,Silver,18927.76,8.0,46.8
CUST014256,Dzifa Ahiable,dzifa.ahiable983@gmail.com,Male,1984-03-05,Kumasi,Ashanti,2024-12-30,Organic Search,Android,False,Bronze,15103.51,4.0,42.3
CUST010717,Michael Lartey,michael.lartey470@outlook.com,Male,1985-02-18,Tamale,Northern,2024-12-30,Paid Social,Web Desktop,False,Bronze,6847.75,3.0,41.4
CUST019326,Adjoa Abubakar,adjoa.abubakar298@outlook.com,Male,1982-12-28,Kumasi,Ashanti,2025-12-04,Organic Search,Android,True,Bronze,13855.04,2.0,43.5
CUST013649,Comfort Annan,comfort.annan239@gmail.com,Female,2001-02-03,Koforidua,Eastern,2025-12-04,Paid Social,Android,True,Platinum,26963.03,3.0,25.4
CUST008129,Kwaku Adjei,kwaku.adjei956@gmail.com,Female,1993-11-12,Bolgatanga,Upper East,2025-12-04,Organic Search,Android,True,Bronze,26225.55,5.0,32.6
CUST008316,Mary Yeboah,mary.yeboah579@gmail.com,Male,1985-04-27,Tamale,Northern,2025-12-04,Email Campaign,Android,False,Silver,15988.94,5.0,41.2
CUST008555,Patience Ahiable,patience.ahiable326@yahoo.com,Female,2002-07-05,Tamale,Northern,2025-12-04,Paid Social,iOS,True,Silver,27348.3,4.0,24.0
CUST008352,Adwoa Darko,adwoa.darko293@outlook.com,Female,2004-07-09,Kumasi,Ashanti,2025-01-02,Marketplace,Android,True,Bronze,6916.51,3.0,22.0
CUST018992,Abena Baidoo,abena.baidoo322@gmail.com,Female,1996-07-09,Sunyani,Bono,2025-01-02,Influencer,Android,True,Silver,6628.17,5.0,30.0
CUST008618,Joseph Osei,joseph.osei627@gmail.com,Male,1998-01-28,Madina,Greater Accra,2025-01-02,Influencer,Web Desktop,True,Bronze,11355.98,4.0,28.4
CUST010171,Ibrahim Dogbe,ibrahim.dogbe158@gmail.com,Male,1993-04-30,Madina,Greater Accra,2025-01-02,Direct,Web Desktop,True,Silver,24647.6,2.0,33.2
CUST007134,Yayra Yeboah,yayra.yeboah734@gmail.com,Male,2000-10-03,Accra,Greater Accra,2025-01-02,Organic Search,Android,False,Bronze,12434.15,3.0,25.7
CUST019913,Kojo Darko,kojo.darko240@gmail.com,Female,1990-01-28,Tamale,Northern,2025-01-02,Organic Search,Android,True,Gold,19687.76,3.0,36.4
CUST004049,Yayra Ahiable,yayra.ahiable331@gmail.com,Male,2007-03-20,Accra,Greater Accra,2025-01-02,Direct,Android,True,Bronze,5157.6,6.0,19.3
CUST018280,Samuel Abubakar,samuel.abubakar77@gmail.com,Male,2009-08-14,Accra,Greater Accra,2025-01-01,Organic Search,Android,True,Bronze,6063.4,6.0,16.9
CUST011460,Michael Asante,michael.asante77@outlook.com,Male,1998-11-17,Accra,Greater Accra,2025-01-01,Referral,iOS,False,Silver,17917.65,1.0,27.6
CUST006274,Ibrahim Yeboah,ibrahim.yeboah183@gmail.com,Female,2003-07-12,Accra,Greater Accra,2025-01-01,Influencer,Android,True,Bronze,40169.96,3.0,23.0
CUST012557,Gifty Ofori,gifty.ofori803@hotmail.com,Female,1987-02-19,Sunyani,Bono,2025-01-01,Email Campaign,Android,False,Silver,24858.93,6.0,39.4
CUST001383,Patience Adjei,patience.adjei539@gmail.com,Female,1998-04-18,Accra,Greater Accra,2025-01-01,Paid Social,Web Mobile,True,Platinum,23250.7,3.0,28.2
CUST001418,Esi Nkrumah,esi.nkrumah337@gmail.com,Male,1993-08-14,Madina,Greater Accra,2025-01-01,Marketplace,Android,True,Gold,20145.26,4.0,32.9
CUST015217,Sena Owusu,sena.owusu296@gmail.com,Male,1995-08-11,Koforidua,Eastern,2025-01-03,Email Campaign,Web Mobile,True,Bronze,13855.97,4.0,30.9
CUST014427,Chidi Dogbe,chidi.dogbe576@outlook.com,Female,1998-12-08,Tema,Greater Accra,2025-01-03,Direct,iOS,True,Gold,28298.23,3.0,27.6
CUST015912,Esi Asante,esi.asante83@gmail.com,Male,2009-11-19,Koforidua,Eastern,2025-01-03,Direct,Web Mobile,False,Bronze,11072.53,5.0,16.6
CUST008043,Kelvin Appiah,kelvin.appiah204@hotmail.com,Female,2009-10-26,Ho,Volta,2025-01-02,Influencer,Web Mobile,True,Bronze,14185.82,8.0,16.7
CUST005561,Esi Nyarko,esi.nyarko392@gmail.com,Male,1976-05-01,Takoradi,Western,2025-01-02,Paid Social,iOS,True,Silver,13885.78,4.0,50.2
CUST018878,Abdul Alhassan,abdul.alhassan915@hotmail.com,Female,1992-10-17,Accra,Greater Accra,2025-01-02,Paid Social,Web Mobile,True,Bronze,35419.55,4.0,33.7
CUST005066,Afia Nkrumah,afia.nkrumah236@gmail.com,Female,1997-03-25,Kumasi,Ashanti,2025-01-02,Paid Social,Web Mobile,True,Silver,10241.44,5.0,29.3
CUST017190,Adwoa Darko,adwoa.darko990@gmail.com,Female,1986-11-16,Kumasi,Ashanti,2025-01-02,Email Campaign,Web Mobile,True,Bronze,23602.46,1.0,39.6
CUST018745,Michael Nkrumah,michael.nkrumah261@gmail.com,Other,1995-07-30,Madina,Greater Accra,2025-01-02,Influencer,Web Mobile,False,Bronze,12783.78,1.0,30.9
CUST019962,Elizabeth Alhassan,elizabeth.alhassan436@gmail.com,Female,2003-09-23,Tema,Greater Accra,2025-12-03,Referral,Android,True,Gold,8255.61,4.0,22.8
CUST019236,Comfort Baidoo,comfort.baidoo623@yahoo.com,Female,2010-05-24,Accra,Greater Accra,2025-12-03,Organic Search,Android,False,Bronze,28046.47,3.0,16.1
CUST009306,Kwame Yeboah,kwame.yeboah829@gmail.com,Female,1998-07-10,Madina,Greater Accra,2025-12-03,Paid Social,iOS,True,Silver,8079.8,2.0,28.0
CUST005580,Akosua Adjei,akosua.adjei186@yahoo.com,Male,2009-12-17,Kumasi,Ashanti,2025-12-03,Paid Social,Web Desktop,True,Silver,17858.67,2.0,16.5
CUST006736,Chidi Frimpong,chidi.frimpong681@gmail.com,Male,2010-03-29,Tamale,Northern,2025-12-03,Influencer,Android,False,Silver,33767.48,2.0,16.3
CUST001451,Kwame Annan,kwame.annan327@gmail.com,Male,1991-11-17,Accra,Greater Accra,2025-12-03,Marketplace,Web Desktop,True,Bronze,12675.59,5.0,34.6
CUST017149,Patience Nyarko,patience.nyarko485@gmail.com,Female,2003-12-01,Accra,Greater Accra,2025-12-03,Organic Search,Web Desktop,True,Bronze,12684.25,5.0,22.6
CUST005566,Daniel Annan,daniel.annan568@gmail.com,Female,1989-05-16,Kumasi,Ashanti,2025-12-03,Email Campaign,Web Desktop,True,Platinum,7338.67,1.0,37.1
CUST008238,Esi Alhassan,esi.alhassan297@gmail.com,Female,1998-03-11,Kumasi,Ashanti,2025-12-03,Organic Search,Android,True,Bronze,17693.67,4.0,28.3
CUST001929,Adjoa Owusu,adjoa.owusu555@outlook.com,Male,1985-02-24,Obuasi,Ashanti,2025-12-03,Organic Search,Web Desktop,False,Bronze,30550.25,6.0,41.3
CUST011326,Yayra Yeboah,yayra.yeboah433@outlook.com,Male,1990-12-25,Koforidua,Eastern,2025-12-02,Email Campaign,Web Mobile,True,Gold,10943.83,2.0,35.5
CUST016042,Ama Quartey,ama.quartey383@gmail.com,Female,1997-10-09,Techiman,Bono East,2025-12-02,Direct,Android,True,Gold,6020.85,4.0,28.7
CUST006837,Afia Lartey,afia.lartey169@gmail.com,Male,1989-01-04,Accra,Greater Accra,2025-01-04,Referral,Android,True,Gold,15452.16,3.0,37.5
CUST005146,Priscilla Ahiable,priscilla.ahiable494@outlook.com,Female,2005-03-19,Obuasi,Ashanti,2025-01-04,Paid Social,Web Mobile,True,Bronze,45841.05,3.0,21.3
CUST013871,daniel boateng,daniel.boateng229@hotmail.com,Male,1985-04-30,Cape Coast,Central,2025-01-04,Paid Social,Web Desktop,True,Bronze,23117.2,2.0,41.2
CUST014000,Akosua Asante,akosua.asante329@gmail.com,Male,1975-11-25,Kumasi,Ashanti,2025-01-04,Influencer,Web Desktop,True,Bronze,14671.9,8.0,50.6
CUST003904,Chidi Dogbe,chidi.dogbe746@gmail.com,Female,2005-12-05,Takoradi,Western,2025-01-03,Paid Social,Android,True,Silver,9426.72,1.0,20.6
CUST000565,Fiifi Ahiable,fiifi.ahiable952@yahoo.com,Male,1986-01-28,Cape Coast,Central,2025-01-03,Email Campaign,Android,True,Bronze,18511.35,7.0,40.4
CUST018966,Ngozi Dogbe,ngozi.dogbe46@yahoo.com,Male,1993-02-28,Accra,Greater Accra,2025-01-03,Email Campaign,Android,False,Platinum,11689.84,5.0,33.3
CUST019521,Priscilla Tetteh,priscilla.tetteh299@gmail.com,Male,1994-07-30,Accra,Greater Accra,2025-01-03,Organic Search,iOS,False,Gold,12879.43,4.0,31.9
CUST018904,kwame danso,kwame.danso793@gmail.com,Male,2003-11-05,Tema,Greater Accra,2025-01-03,Referral,Android,True,Bronze,33227.75,2.0,22.7
CUST013654,Isaac Ahiable,isaac.ahiable231@gmail.com,Female,2009-10-30,Wa,Upper West,2025-01-03,Marketplace,Android,True,Bronze,40734.88,4.0,16.7
CUST018564,Nana Frimpong,nana.frimpong900@outlook.com,Male,2002-02-18,Accra,Greater Accra,2025-01-03,Referral,Android,True,Silver,15434.92,2.0,24.4
CUST008226,Isaac Annan,isaac.annan398@yahoo.com,Male,1990-10-07,Ho,Volta,2025-01-03,Email Campaign,Android,True,Bronze,19384.19,3.0,35.7
CUST012627,Akosua Frimpong,akosua.frimpong47@gmail.com,Male,1992-06-03,Ho,Volta,2025-01-04,Email Campaign,Web Desktop,False,Silver,19338.04,2.0,34.1
CUST008461,Samuel Abubakar,samuel.abubakar668@outlook.com,Male,2004-03-27,Sunyani,Bono,2025-01-04,Organic Search,Web Mobile,True,Bronze,21889.63,3.0,22.3
CUST017798,Abdul Annan,abdul.annan822@gmail.com,Female,1975-01-29,Tamale,Northern,2025-01-04,Influencer,Android,False,Bronze,15486.59,2.0,51.4
CUST017085,Daniel Ahiable,daniel.ahiable165@gmail.com,Male,1992-12-11,Tema,Greater Accra,2025-01-04,Email Campaign,Android,False,Bronze,24188.17,2.0,33.5
CUST009559,Ama Nyarko,ama.nyarko772@gmail.com,Male,1996-02-01,Tema,Greater Accra,2025-01-04,Paid Social,iOS,False,Gold,33339.46,1.0,30.4
CUST016610,Michael Quartey,michael.quartey683@yahoo.com,Female,2009-11-22,Bolgatanga,Upper East,2025-01-04,Organic Search,Web Mobile,True,Silver,17830.01,2.0,16.6
CUST008522,Fiifi Yeboah,fiifi.yeboah560@gmail.com,Male,1989-09-11,Cape Coast,Central,2025-01-04,Referral,Web Mobile,False,Gold,25540.31,5.0,36.8
CUST007373,Kwaku Amoah,kwaku.amoah815@gmail.com,Male,1994-09-11,Kumasi,Ashanti,2025-12-02,Paid Social,iOS,True,Bronze,10647.23,4.0,31.8
CUST007203,Sena Dogbe,sena.dogbe145@gmail.com,Other,2007-02-26,Koforidua,Eastern,2025-12-02,Paid Social,Android,False,Gold,3968.59,1.0,19.3
CUST014606,Zainab Abubakar,zainab.abubakar496@gmail.com,Male,1982-09-13,Kumasi,Ashanti,2025-12-02,Organic Search,Web Desktop,True,Bronze,21935.39,4.0,43.8
CUST010574,PATIENCE DANSO,patience.danso146@gmail.com,Female,2006-06-12,Accra,Greater Accra,2025-12-02,Organic Search,iOS,True,Gold,32975.79,6.0,20.0
CUST015263,Abdul Yeboah,abdul.yeboah701@yahoo.com,Female,1992-03-23,Accra,Greater Accra,2025-12-02,Paid Social,Web Desktop,True,Gold,11233.91,4.0,34.3
CUST019387,Comfort Darko,comfort.darko71@hotmail.com,Male,1997-12-23,Kumasi,Ashanti,2025-12-02,Organic Search,Android,False,Gold,3572.81,1.0,28.5
CUST018472,Grace Agyeman,grace.agyeman919@gmail.com,Female,1978-06-30,Tema,Greater Accra,2025-12-02,Influencer,Web Mobile,False,Bronze,6471.33,4.0,48.0
CUST013029,Daniel Sulemana,daniel.sulemana679@gmail.com,Female,1993-03-21,Takoradi,Western,2025-01-06,Paid Social,Android,False,Silver,8612.01,2.0,33.3
CUST005675,Akosua Amoah,akosua.amoah997@gmail.com,Female,2010-06-16,Accra,Greater Accra,2025-01-06,Paid Social,Android,False,Silver,32151.01,1.0,16.0
CUST002512,Yayra Dogbe,yayra.dogbe513@gmail.com,Female,2007-07-22,Kumasi,Ashanti,2025-01-06,Organic Search,Android,True,Gold,14445.08,2.0,18.9
CUST014340,Yayra Abubakar,yayra.abubakar631@gmail.com,Female,2003-07-16,Tema,Greater Accra,2025-01-05,Organic Search,Android,True,Bronze,12402.05,5.0,23.0
